State,District,year,murder,attempt to murder,culpable homicide not amounting or murder,rape,custodial rape,other rape,kidnapping & abduction,kidnapping and abduction of women and girls,kidnapping and abduction of others,dacoity,preparation and assembly for dacoity,robbery,burglary,theft,auto theft,other theft,riots,criminal breach of trust,cheating,counterfieting,arson,hurt/grevious hurt,dowry deaths,assault on women with intent to outrage her modesty,insult to modesty of women,cruelty by husband or his relatives,importation of girls from foreign countries,causing death by negligence,other ipc crimes,total ipc crimes,TOTAL_CRIME,LATITUDE,LONGITUDE,Cluster
Karnataka,Malleshwaram 18th Cross,2018,3,1,0,2,0,1,3,4,0,0,0,1,0,3,4,1,2,3,2,1,0,8,1,5,2,3,0,0,12,62,62,12.849249751383786,77.7096237810045,0
Karnataka,Sadashivanagar,2019,2,2,1,2,1,2,3,2,2,1,0,2,3,0,5,7,0,0,3,1,1,9,1,2,0,1,0,2,7,62,62,13.171514452788413,77.49653703048166,0
Karnataka,Margosa Road,2022,1,1,1,1,1,0,0,2,1,0,0,1,2,5,1,9,2,3,3,0,1,6,1,1,1,0,0,1,17,62,62,13.131922642760555,77.54275440114641,0
Karnataka,Vyalikaval,2022,3,0,0,3,1,2,2,2,3,2,1,4,4,3,0,5,4,1,0,1,0,1,0,0,0,5,0,0,7,54,54,12.880039406993527,77.7332813427719,0
Karnataka,Orion Mall Area,2019,2,0,2,4,1,1,2,3,1,1,0,4,6,11,2,5,2,2,5,1,1,4,1,2,2,3,0,2,6,76,76,13.057378697376384,77.65275543199755,0
Karnataka,Sampige Road,2021,3,3,1,0,0,1,0,0,2,0,1,1,5,10,6,2,1,2,1,1,1,9,1,2,3,2,0,0,6,64,64,12.882042801207795,77.67282505087164,0
Karnataka,Malleshwaram 8th Cross,2021,0,2,1,3,1,2,3,3,0,2,0,0,2,5,3,5,0,2,1,0,1,6,0,2,1,3,0,1,18,67,67,12.899013902321544,77.71521717092482,0
Karnataka,Srirampura,2018,1,3,1,4,1,1,5,3,3,0,1,0,4,4,3,8,1,2,1,0,0,3,1,4,3,2,0,1,6,66,66,13.104938306403858,77.41571209999383,0
Karnataka,Orion Mall Area,2021,1,3,1,4,0,2,1,3,1,1,1,4,6,10,2,5,0,2,4,0,1,8,1,2,0,1,0,2,8,74,74,13.067177124611002,77.45878910027342,0
Karnataka,Malleshwaram 8th Cross,2020,2,2,1,4,0,2,4,3,0,0,0,2,3,14,1,3,1,2,0,0,0,7,1,5,4,3,0,1,19,84,84,12.822984159298217,77.71477801575121,0
Karnataka,Malleshwaram 8th Cross,2020,3,3,0,0,0,0,2,4,4,2,1,4,3,3,6,8,4,3,0,0,0,7,0,4,3,0,0,3,15,82,82,13.004145823724446,77.74300335328016,0
Karnataka,Yeshwanthpur,2020,3,1,2,0,1,0,3,4,2,0,1,1,2,6,2,5,3,2,1,1,1,9,1,3,4,2,0,1,9,70,70,13.041247192600164,77.69196366751406,0
Karnataka,Railway Station Area,2019,3,4,0,0,1,0,1,2,1,2,0,3,3,11,0,5,1,1,4,1,1,8,1,2,3,0,0,3,18,79,79,12.951659398428156,77.73847825872053,0
Karnataka,Malleshwaram 8th Cross,2023,2,3,0,4,0,0,2,1,4,0,0,3,3,6,1,7,1,3,1,1,0,8,0,5,2,2,0,4,5,68,68,12.895239769377254,77.63109714750762,0
Karnataka,Orion Mall Area,2024,3,0,0,1,0,2,2,1,1,2,0,2,6,3,3,1,2,3,4,0,1,1,0,0,1,4,0,2,14,59,59,12.99477384989862,77.66523648535428,0
Karnataka,Srirampura,2020,1,0,2,0,0,1,4,0,1,0,0,2,0,3,2,1,4,0,5,1,1,4,1,4,3,5,0,2,16,63,63,13.13687402918075,77.64822298585082,0
Karnataka,Rajajinagar,2019,1,1,0,4,1,2,3,2,4,0,0,2,6,3,2,9,3,3,2,1,0,0,1,1,2,0,0,0,6,59,59,12.876684275557459,77.44760056298725,0
Karnataka,CV Raman Road,2018,4,3,2,3,0,1,5,0,2,0,0,0,3,7,1,4,3,0,0,0,1,4,1,3,4,5,0,4,6,66,66,12.948627120382854,77.69792961629567,0
Karnataka,Rajajinagar,2018,3,3,1,4,1,0,0,4,2,2,0,4,1,10,3,8,0,0,2,0,1,7,0,2,1,0,0,0,10,69,69,12.86285697691972,77.64385095966445,0
Karnataka,CV Raman Road,2023,3,2,1,0,1,1,1,3,4,0,0,1,3,4,2,0,0,2,3,0,0,6,1,4,2,5,0,0,16,65,65,12.813235696402034,77.60483179290084,0
Karnataka,CV Raman Road,2020,1,3,0,0,0,1,1,0,2,0,1,4,5,11,4,0,3,0,0,0,0,7,0,1,0,0,0,2,7,53,53,13.08070605279745,77.43091978869116,0
Karnataka,CV Raman Road,2019,1,3,1,0,1,2,3,0,3,1,1,1,5,13,2,1,3,2,2,0,0,7,0,5,2,0,0,3,18,80,80,12.880608811612566,77.69972999963304,0
Karnataka,Margosa Road,2020,0,0,1,1,0,0,1,4,3,0,0,3,5,4,6,3,4,3,2,0,1,4,0,2,3,0,0,0,10,60,60,12.965384469016197,77.59583537716865,0
Karnataka,Margosa Road,2023,0,2,1,2,1,2,0,2,0,0,1,4,6,8,2,6,3,1,3,1,1,5,1,5,0,1,0,1,8,67,67,12.843557698168652,77.52483382827833,0
Karnataka,Malleshwaram 18th Cross,2023,4,3,0,1,1,1,1,3,4,2,0,1,5,9,0,2,0,1,4,1,1,1,0,4,3,3,0,4,14,73,73,12.843505082569585,77.64867274657487,0
Karnataka,Sampige Road,2021,1,1,0,3,0,1,3,3,3,1,0,1,6,5,0,2,0,2,5,1,1,3,1,2,4,0,0,2,11,62,62,13.186934285555706,77.74044290933301,0
Karnataka,Margosa Road,2019,4,3,2,0,0,1,0,2,1,1,1,3,4,3,6,5,2,0,5,0,0,2,0,4,3,5,0,2,8,67,67,13.161594654967638,77.77858861901757,0
Karnataka,Vyalikaval,2019,3,2,1,2,0,2,4,4,2,1,0,5,2,13,2,9,3,2,5,1,0,9,0,0,1,4,0,3,9,89,89,13.015267393794486,77.73075360925236,0
Karnataka,Yeshwanthpur,2019,3,1,0,3,0,2,5,4,3,1,0,4,4,14,2,2,4,2,3,1,0,4,0,0,4,2,0,4,14,86,86,13.119586066073262,77.49740409646063,0
Karnataka,Srirampura,2019,1,1,1,4,1,2,3,0,3,2,1,4,0,6,0,6,1,3,4,1,1,4,1,5,0,5,0,4,18,82,82,13.196960706098718,77.55466185034172,0
Karnataka,Sadashivanagar,2021,2,1,0,2,1,0,5,1,4,0,0,0,3,7,4,6,0,2,5,1,0,8,1,3,2,1,0,4,9,72,72,13.07378910820294,77.41254588145654,0
Karnataka,Malleshwaram 8th Cross,2024,4,0,2,1,0,1,4,1,1,0,0,4,1,14,3,3,1,1,3,0,0,6,1,0,2,5,0,2,9,69,69,12.819065933838713,77.45846740312358,0
Karnataka,CV Raman Road,2020,2,0,2,0,0,2,1,4,3,2,0,3,5,6,1,9,0,3,0,0,1,0,1,0,1,3,0,1,13,63,63,13.167883958919393,77.73931252955416,0
Karnataka,Srirampura,2018,3,1,0,2,1,2,5,2,1,2,1,1,0,5,2,4,4,3,5,1,1,6,0,2,2,1,0,2,13,72,72,13.016514400013723,77.60445670690326,0
Karnataka,Malleshwaram 8th Cross,2023,4,0,1,3,1,2,0,2,2,2,0,3,5,11,3,4,1,0,2,1,1,0,0,1,1,5,0,2,14,71,71,12.807904783120797,77.78822869208248,0
Karnataka,Margosa Road,2022,3,1,2,1,1,2,5,1,2,0,0,3,2,13,2,0,2,3,2,1,1,8,0,5,3,1,0,2,8,74,74,12.923086879858309,77.66237267014837,0
Karnataka,Margosa Road,2022,0,1,0,3,1,2,1,2,2,0,0,3,3,11,0,9,4,1,4,0,1,6,1,4,3,5,0,1,10,78,78,12.828001540179494,77.70722818140685,0
Karnataka,Margosa Road,2019,1,4,2,3,0,2,3,2,0,2,1,4,5,13,5,9,0,0,3,0,0,7,1,4,2,5,0,2,18,98,98,13.0140103018743,77.75756441779815,0
Karnataka,Sadashivanagar,2019,0,0,0,0,0,2,4,3,4,1,1,2,6,14,2,2,3,1,1,0,0,8,0,3,2,4,0,2,14,79,79,13.188127826562065,77.45932346870944,0
Karnataka,Yeshwanthpur,2018,4,4,2,2,0,0,4,2,2,2,0,3,5,1,6,4,1,2,0,0,1,1,1,0,1,3,0,4,9,64,64,12.91016487195422,77.41628718717774,0
Karnataka,Rajajinagar,2022,0,1,0,3,1,2,1,3,0,2,1,1,2,4,3,4,3,0,1,1,1,3,0,3,4,4,0,4,6,58,58,13.150839173696362,77.53909550405805,0
Karnataka,Railway Station Area,2019,4,1,2,1,0,0,3,3,0,1,0,0,7,5,5,5,0,3,2,0,0,6,1,2,2,4,0,3,18,78,78,13.033610212120303,77.46153143738951,0
Karnataka,Malleshwaram 18th Cross,2023,2,4,2,3,0,0,1,1,4,1,1,4,0,10,1,0,1,3,5,1,1,8,1,3,4,3,0,0,7,71,71,13.097724468432482,77.59900803210041,0
Karnataka,Sampige Road,2023,1,2,0,3,0,1,5,3,2,1,0,2,1,11,0,5,1,1,3,0,1,6,0,1,0,1,0,1,12,64,64,12.897054283000902,77.48569577897398,0
Karnataka,Vyalikaval,2024,2,1,2,1,1,1,2,4,4,1,0,2,2,1,4,4,1,1,4,1,0,1,1,0,2,1,0,3,12,59,59,12.882971640983177,77.64115951498947,0
Karnataka,Vyalikaval,2021,3,0,0,4,0,0,3,0,4,2,0,3,6,8,2,8,4,0,4,0,1,9,1,4,0,1,0,2,16,85,85,13.02234230816395,77.63210033496497,0
Karnataka,Margosa Road,2022,1,3,2,3,1,0,3,3,3,2,1,1,3,9,1,3,4,1,5,0,1,1,0,4,2,4,0,2,18,81,81,13.175459252917578,77.7141703532216,0
Karnataka,CV Raman Road,2021,0,3,2,1,1,2,0,4,4,0,0,0,7,3,3,5,4,2,5,1,1,8,1,4,0,3,0,0,16,80,80,13.104968254474349,77.6382169844044,0
Karnataka,Sadashivanagar,2018,4,3,0,0,0,0,2,4,0,0,1,2,6,14,5,6,4,1,4,0,1,5,1,3,0,1,0,4,8,79,79,13.194952126845788,77.76415581571099,0
Karnataka,Sampige Road,2018,1,4,2,2,1,2,4,2,2,2,0,4,4,14,0,1,0,3,2,0,1,5,0,4,2,2,0,1,9,74,74,12.89536901774331,77.49628163637296,0
Karnataka,Malleshwaram 18th Cross,2024,3,1,2,1,1,2,1,4,4,0,0,1,4,4,6,5,2,2,0,0,1,2,1,5,1,4,0,3,12,72,72,12.860427487690684,77.59830963719003,0
Karnataka,Malleshwaram 18th Cross,2022,2,2,0,1,0,1,4,2,0,0,0,4,7,4,1,4,0,0,1,1,1,5,0,0,0,0,0,4,12,56,56,12.898234310985249,77.5853395958789,0
Karnataka,Srirampura,2023,3,0,1,2,0,0,3,4,2,0,0,3,2,6,6,7,1,0,2,1,0,9,0,2,2,1,0,3,9,69,69,13.072122269287432,77.56161039085686,0
Karnataka,Malleshwaram 18th Cross,2020,0,3,0,1,1,2,5,1,1,1,1,0,1,8,4,5,4,2,3,1,1,2,1,3,3,4,0,0,7,65,65,13.108743734408222,77.76565103159679,0
Karnataka,CV Raman Road,2022,4,3,1,4,1,0,1,1,0,1,1,4,5,11,2,3,1,3,4,1,0,3,0,3,3,3,0,3,12,78,78,12.93318756247289,77.45176653990525,0
Karnataka,Yeshwanthpur,2021,4,0,2,0,0,2,4,1,1,1,1,0,0,8,0,0,4,0,3,1,0,4,0,0,0,3,0,3,18,60,60,13.067265508233438,77.78113796064318,0
Karnataka,Orion Mall Area,2020,0,3,1,4,0,1,1,1,1,2,0,4,6,5,6,2,3,0,2,0,1,0,1,1,3,0,0,4,9,61,61,12.916220966370654,77.4033617098109,0
Karnataka,Railway Station Area,2024,4,4,1,3,1,2,4,1,3,1,0,2,3,8,1,2,3,1,3,1,0,2,1,5,1,1,0,2,6,66,66,12.92633095496881,77.44734423457983,0
Karnataka,Sampige Road,2021,1,1,0,0,1,1,1,4,1,0,1,5,2,3,6,8,4,3,1,0,1,2,1,1,1,0,0,2,18,69,69,13.051186233795272,77.66411786643333,0
Karnataka,Malleshwaram 8th Cross,2021,1,1,1,3,1,1,4,3,0,2,0,2,3,14,3,5,3,1,4,0,0,1,1,2,3,3,0,3,5,70,70,13.051418587936846,77.7377644770546,0
Karnataka,Malleshwaram 18th Cross,2021,0,2,1,2,1,1,4,3,4,2,0,5,1,12,3,6,4,2,1,1,1,4,1,0,3,1,0,3,18,86,86,13.021084603717785,77.73537373093762,0
Karnataka,Railway Station Area,2019,0,4,2,1,0,1,1,3,2,0,1,3,4,4,5,6,2,3,4,1,0,6,0,2,2,2,0,0,5,64,64,12.95549397276389,77.66623686171943,0
Karnataka,Railway Station Area,2020,3,2,0,1,1,1,0,1,3,0,1,1,6,4,5,1,1,0,4,0,1,1,0,1,1,2,0,1,15,57,57,13.138836581288768,77.54925780049362,0
Karnataka,Vyalikaval,2019,4,3,0,0,1,0,1,1,2,1,0,0,0,12,5,1,0,1,3,0,0,0,0,4,2,2,0,3,18,64,64,12.81261535451027,77.68024365923416,0
Karnataka,Orion Mall Area,2019,2,1,1,1,1,0,5,4,0,0,1,1,4,4,4,4,0,2,3,0,0,1,0,3,1,0,0,3,16,62,62,12.926206989599741,77.74470661030053,0
Karnataka,Orion Mall Area,2021,0,2,2,1,1,2,4,3,4,1,0,1,6,0,5,1,0,3,4,0,1,4,1,4,1,5,0,2,11,69,69,12.976492296728862,77.5030660167663,0
Karnataka,Yeshwanthpur,2018,3,2,0,3,0,1,2,2,1,2,1,1,7,6,2,3,4,0,4,0,1,5,1,1,4,1,0,1,15,73,73,13.157020770166396,77.70621753401001,0
Karnataka,Sadashivanagar,2023,0,4,2,4,0,1,3,1,1,1,1,1,6,5,4,0,4,1,3,0,1,9,1,2,1,5,0,0,7,68,68,13.17867828994812,77.59024161112993,0
Karnataka,Malleshwaram 8th Cross,2022,0,3,1,1,0,0,0,0,0,2,0,1,0,2,1,8,2,2,3,0,0,7,1,1,0,2,0,3,12,52,52,13.053381862319112,77.68822491486401,0
Karnataka,CV Raman Road,2018,1,0,1,3,0,0,5,0,0,2,0,4,4,11,5,7,4,0,2,0,0,8,0,4,0,5,0,2,15,83,83,13.00855420740143,77.44277182581705,0
Karnataka,CV Raman Road,2021,4,4,0,4,1,1,1,0,2,1,1,1,2,7,0,1,0,3,3,0,0,4,1,5,0,5,0,4,13,68,68,13.162943633670425,77.50677338139059,0
Karnataka,Srirampura,2022,0,4,1,1,0,0,3,4,2,2,1,0,7,13,0,8,3,2,1,0,0,3,1,0,3,0,0,4,15,78,78,13.188742744837198,77.67742434309164,0
Karnataka,Sadashivanagar,2023,4,3,2,0,0,0,5,2,2,0,1,5,1,5,1,6,1,0,2,1,0,1,1,0,2,1,0,1,8,55,55,13.173070149642692,77.58336621177884,0
Karnataka,Malleshwaram 18th Cross,2022,3,0,2,0,1,1,0,1,1,2,0,2,7,10,0,8,4,2,5,1,1,8,0,5,4,3,0,0,11,82,82,13.158456996675858,77.54499977666426,0
Karnataka,Sadashivanagar,2023,0,4,1,0,1,1,2,4,0,1,1,1,7,8,5,3,0,1,1,0,1,2,1,2,0,5,0,2,10,64,64,13.109624299125063,77.43796059039,0
Karnataka,Yeshwanthpur,2021,2,2,1,2,1,1,3,3,3,2,0,3,4,6,1,3,1,2,2,0,0,0,0,2,3,2,0,4,17,70,70,13.172495051673929,77.67613473794397,0
Karnataka,Malleshwaram 18th Cross,2019,1,2,2,0,1,2,5,3,1,1,1,0,7,7,5,1,1,0,2,1,1,8,1,5,2,2,0,4,17,83,83,13.149324427303313,77.61121648620698,0
Karnataka,Yeshwanthpur,2022,2,2,1,1,1,1,1,1,3,1,0,4,1,11,4,4,4,0,4,0,0,1,1,3,3,0,0,3,5,62,62,13.003640560131984,77.57708699978174,0
Karnataka,Sadashivanagar,2023,1,2,1,1,0,2,2,1,2,1,0,2,7,8,2,1,4,3,2,1,0,7,1,4,3,5,0,0,12,75,75,12.968508086139824,77.56965608588018,0
Karnataka,Yeshwanthpur,2022,0,0,1,0,0,0,1,0,2,2,0,5,4,5,3,6,4,3,5,1,0,3,0,2,2,0,0,4,16,69,69,12.892372990287415,77.62675712451599,0
Karnataka,Sadashivanagar,2022,0,3,2,0,0,1,5,2,0,0,0,2,3,7,3,3,2,3,0,1,0,7,0,2,2,5,0,0,17,70,70,13.189403345364166,77.61683237649451,0
Karnataka,Vyalikaval,2022,4,3,1,3,1,0,3,0,4,2,0,5,4,11,6,8,0,2,2,0,0,8,1,4,1,2,0,4,12,91,91,12.959693973958535,77.72687437317744,0
Karnataka,Rajajinagar,2020,1,0,2,4,1,0,1,2,4,1,1,2,0,13,3,6,4,1,2,1,1,2,0,3,1,5,0,4,10,75,75,12.833727804811037,77.52909660475218,0
Karnataka,Sadashivanagar,2019,3,3,0,0,0,2,5,4,2,1,1,5,3,1,0,1,1,3,1,1,1,4,1,3,0,3,0,4,13,66,66,13.024938102435861,77.64589460068196,0
Karnataka,Malleshwaram 18th Cross,2020,2,2,1,3,0,1,2,4,4,2,0,5,2,0,4,7,2,0,2,1,0,7,1,1,0,0,0,1,12,66,66,13.144888209051553,77.48061685676868,0
Karnataka,Sampige Road,2020,3,0,1,1,1,2,2,2,4,1,0,3,2,8,6,8,0,2,3,1,0,7,1,4,1,0,0,0,7,70,70,13.095124505410059,77.4058853929591,0
Karnataka,Yeshwanthpur,2023,1,2,1,0,1,0,3,4,2,1,1,1,7,9,4,5,3,2,5,1,1,3,0,0,2,2,0,1,10,72,72,12.961506850411572,77.49788637573221,0
Karnataka,Railway Station Area,2021,3,3,0,3,0,2,3,2,0,1,0,4,2,5,3,3,4,2,1,1,0,1,0,0,3,0,0,2,9,57,57,13.162769703105106,77.66851089604897,0
Karnataka,Rajajinagar,2019,1,4,1,3,1,1,4,4,1,2,0,4,1,14,6,5,4,1,1,0,0,5,1,0,1,2,0,2,9,78,78,12.869588770619812,77.6001422324287,0
Karnataka,Rajajinagar,2018,4,0,2,4,0,1,2,3,4,2,0,5,5,12,5,2,3,3,1,0,1,5,0,4,0,2,0,3,17,90,90,13.140151023904972,77.45695143476338,0
Karnataka,Malleshwaram 8th Cross,2024,4,1,1,1,0,0,5,1,3,0,0,5,5,9,4,3,4,2,1,0,0,6,0,4,0,1,0,3,12,75,75,12.840726003411703,77.67218088019256,0
Karnataka,Malleshwaram 8th Cross,2019,3,1,2,4,0,1,4,4,4,0,1,4,2,9,1,9,0,2,3,0,1,4,0,3,1,0,0,1,10,74,74,13.093782795471803,77.56399039754439,0
Karnataka,Margosa Road,2018,3,2,2,4,0,2,1,4,1,2,0,1,4,2,3,6,2,1,1,1,1,0,0,1,1,2,0,3,15,65,65,12.880426255243131,77.46265909117975,0
Karnataka,CV Raman Road,2023,1,3,2,4,0,2,3,3,1,1,1,4,3,2,3,4,1,2,5,0,1,0,1,1,4,0,0,0,10,62,62,12.85694860755677,77.53337577041881,0
Karnataka,Malleshwaram 8th Cross,2023,4,2,2,1,1,0,5,0,1,1,1,4,7,7,2,6,3,0,1,0,1,0,1,3,4,5,0,1,13,76,76,12.991050360654562,77.42403121235041,0
Karnataka,Rajajinagar,2022,3,1,2,0,0,0,0,3,1,1,1,2,0,12,3,7,0,2,3,1,1,3,0,4,1,4,0,1,11,67,67,12.806629156234937,77.6264249731967,0
Karnataka,Malleshwaram 18th Cross,2023,1,0,1,4,0,2,5,4,3,2,1,5,5,2,0,7,0,2,5,1,0,6,0,4,3,4,0,1,17,85,85,12.83038807968127,77.63522319758,0
Karnataka,Sampige Road,2018,1,2,1,2,1,0,1,3,0,2,1,1,2,12,5,3,3,0,2,1,0,7,0,4,4,4,0,4,7,73,73,13.132742362924162,77.77979332602717,0
Karnataka,Sadashivanagar,2024,3,3,1,1,1,2,4,3,1,2,0,0,6,13,1,3,2,2,0,1,0,0,1,0,2,1,0,1,18,72,72,13.091533690076874,77.48494275489297,0
Karnataka,Margosa Road,2018,2,1,2,3,1,2,2,3,1,1,1,0,0,9,4,2,2,2,2,1,1,4,0,3,2,1,0,3,15,70,70,13.063202957395918,77.44385504954134,0
Karnataka,Railway Station Area,2023,0,0,0,3,1,2,3,2,3,1,0,0,7,13,5,1,1,0,5,1,1,4,1,4,3,4,0,4,10,79,79,12.855492400166026,77.5060611674832,0
Karnataka,Sadashivanagar,2024,1,2,1,1,0,2,3,3,4,1,1,3,6,10,0,0,1,2,3,0,0,6,0,3,4,3,0,2,13,75,75,12.909317054778374,77.74308122701329,0
Karnataka,Margosa Road,2024,4,0,1,3,0,0,5,3,4,2,1,2,1,5,1,3,1,0,2,0,1,0,0,1,1,5,0,4,13,63,63,13.102186169071398,77.57661456618291,0
Karnataka,Railway Station Area,2018,0,4,1,1,0,2,1,4,3,1,1,4,6,12,5,4,2,2,1,0,0,7,1,0,2,0,0,4,11,79,79,13.077364811612929,77.58690304509744,0
Karnataka,Malleshwaram 18th Cross,2022,1,1,2,0,0,1,5,2,4,2,0,5,5,5,5,4,4,0,3,0,1,3,1,5,3,1,0,3,13,79,79,13.089661376511556,77.65135316694068,0
Karnataka,Sadashivanagar,2022,2,2,1,1,1,0,1,0,2,2,0,2,5,4,2,3,4,3,3,1,1,7,1,5,2,2,0,3,10,70,70,13.046658253711621,77.49467491035549,0
Karnataka,CV Raman Road,2020,0,0,2,0,1,2,3,2,0,1,0,5,7,6,3,3,4,0,0,1,1,7,1,1,1,5,0,2,5,63,63,12.998015505701526,77.66449425750295,0
Karnataka,Margosa Road,2018,4,2,1,1,1,0,4,2,4,0,1,1,7,10,4,1,3,2,0,1,0,1,0,3,3,0,0,1,12,69,69,13.084018064642029,77.76389453280012,0
Karnataka,Orion Mall Area,2019,0,3,1,4,0,1,2,2,3,2,0,1,1,3,5,7,3,1,5,1,1,3,0,1,4,2,0,3,11,70,70,12.89611678507545,77.71660272805134,0
Karnataka,Railway Station Area,2021,3,3,2,2,1,1,3,4,2,2,0,2,5,10,3,1,3,3,5,1,0,2,1,2,4,3,0,1,15,84,84,12.871842462488987,77.45511528008119,0
Karnataka,Railway Station Area,2020,1,2,2,0,0,2,3,1,0,1,0,1,0,14,0,4,3,0,2,1,0,1,1,5,4,1,0,3,11,63,63,13.165445069032677,77.45461748911424,0
Karnataka,Srirampura,2018,3,1,1,2,0,1,1,4,1,0,1,2,6,14,3,8,2,0,1,0,0,3,1,3,1,2,0,3,18,82,82,13.146808566443038,77.76985783482169,0
Karnataka,Malleshwaram 8th Cross,2020,2,2,2,3,1,2,2,4,4,0,1,2,6,12,1,4,3,0,0,0,0,3,1,3,2,4,0,4,6,74,74,13.052518440964791,77.44568813410233,0
Karnataka,CV Raman Road,2023,0,2,2,0,1,2,3,0,0,1,0,5,7,11,3,0,1,2,2,0,0,4,1,3,2,1,0,4,17,74,74,12.936500088251838,77.5007874412072,0
Karnataka,CV Raman Road,2023,3,2,2,3,0,0,1,0,0,0,1,5,4,10,3,8,3,2,2,0,0,3,0,4,3,2,0,4,15,80,80,13.148400752043086,77.42882056717377,0
Karnataka,Sampige Road,2023,2,2,0,4,1,2,0,0,1,1,1,2,0,9,2,9,0,2,4,0,1,6,0,0,1,1,0,3,16,70,70,12.91993061214127,77.5809618738966,0
Karnataka,Rajajinagar,2018,3,1,2,4,0,2,3,1,0,1,1,5,3,5,6,8,4,0,4,0,1,0,1,5,3,2,0,1,18,84,84,12.868276949189717,77.60521086526573,0
Karnataka,Sampige Road,2018,4,4,2,0,1,2,0,2,4,0,0,0,2,0,3,0,0,1,1,0,0,0,0,0,1,4,0,3,18,52,52,12.979546852870657,77.67847488326483,0
Karnataka,Sampige Road,2020,3,4,0,0,0,2,2,1,2,2,0,5,4,2,2,2,0,3,4,0,1,2,1,4,0,5,0,3,6,60,60,13.012747168742193,77.76898620971403,0
Karnataka,Orion Mall Area,2018,1,0,2,2,0,2,2,2,4,0,1,5,6,6,6,8,1,2,1,0,0,5,0,1,0,4,0,4,11,76,76,12.815284444648805,77.44233106817708,0
Karnataka,Rajajinagar,2024,3,1,0,3,1,2,3,1,3,2,1,4,0,14,0,1,2,3,1,0,1,5,1,5,0,2,0,1,19,79,79,13.064659256381733,77.71821030100578,0
Karnataka,Sadashivanagar,2018,3,1,1,2,0,2,5,4,0,2,1,1,3,10,6,1,1,1,5,1,1,4,1,4,1,2,0,3,8,74,74,13.19774247250602,77.74059440318155,0
Karnataka,Vyalikaval,2021,3,1,1,0,1,0,4,4,1,2,0,4,0,8,2,6,2,2,3,0,0,5,0,5,4,1,0,1,11,71,71,12.851878762207834,77.66698514114339,0
Karnataka,Yeshwanthpur,2019,3,3,1,2,1,0,1,2,3,0,1,4,2,11,2,6,1,0,2,0,0,5,0,2,1,2,0,3,19,77,77,13.163186466287504,77.6711294586568,0
Karnataka,Sampige Road,2022,3,1,2,0,1,2,1,2,0,2,0,2,1,0,6,3,2,2,4,1,0,8,1,3,0,4,0,0,17,68,68,13.09867709785251,77.4057426507784,0
Karnataka,Sampige Road,2021,0,3,0,1,1,0,4,2,0,1,0,4,0,14,6,4,3,0,0,0,0,0,1,4,3,2,0,2,16,71,71,12.907020836309226,77.74318300950827,0
Karnataka,CV Raman Road,2022,0,4,1,3,1,2,0,3,2,1,0,2,3,3,0,8,1,1,1,0,1,7,0,0,3,1,0,3,15,66,66,12.908882676021928,77.40444202364087,0
Karnataka,Malleshwaram 18th Cross,2022,4,4,2,4,1,2,5,0,1,2,0,5,5,12,2,5,0,2,1,0,0,5,1,1,2,1,0,1,9,77,77,12.814223678974866,77.5343381435104,0
Karnataka,Rajajinagar,2019,0,3,1,4,1,1,5,3,4,0,0,1,5,6,6,1,1,3,2,0,0,5,1,5,1,5,0,4,7,75,75,12.805434045913602,77.46108991855402,0
Karnataka,Margosa Road,2024,2,2,1,2,0,0,2,3,0,2,1,5,0,14,3,6,0,3,2,1,1,9,0,5,0,2,0,2,16,84,84,13.00221634743908,77.61101799866005,0
Karnataka,Malleshwaram 18th Cross,2021,1,4,1,4,0,1,3,4,3,1,1,3,5,11,6,9,2,2,4,0,1,5,0,0,2,3,0,2,13,91,91,12.842093294735209,77.53851787089803,0
Karnataka,Malleshwaram 18th Cross,2018,3,2,2,1,0,2,1,4,1,1,1,4,2,9,0,4,3,2,4,1,1,6,0,5,1,0,0,0,8,68,68,13.148151822600681,77.554443884045,0
Karnataka,Margosa Road,2019,3,0,0,1,1,2,1,2,4,2,1,4,3,8,0,8,3,2,1,0,1,6,0,4,4,4,0,0,16,81,81,13.185254505888976,77.56313854737445,0
Karnataka,Margosa Road,2018,3,3,0,2,0,2,3,4,3,0,0,4,6,7,2,1,3,3,3,1,0,4,0,4,4,1,0,3,13,79,79,12.859994364202606,77.712354310918,0
Karnataka,Margosa Road,2018,4,0,0,4,1,0,3,2,1,1,1,2,7,1,2,6,0,3,5,0,1,6,1,4,3,1,0,2,18,79,79,13.047451509063153,77.55076398171202,0
Karnataka,Yeshwanthpur,2023,4,3,0,4,1,0,1,3,2,0,1,5,1,1,1,4,4,0,0,1,0,1,1,4,1,3,0,1,5,52,52,12.983771207132815,77.54206644856534,0
Karnataka,Srirampura,2018,2,0,2,0,1,0,1,0,3,1,0,0,2,8,0,0,4,3,0,1,0,2,0,2,3,3,0,4,13,55,55,13.004866981922609,77.79450573036222,0
Karnataka,Margosa Road,2018,3,0,2,2,0,0,1,4,1,1,0,2,0,11,4,0,1,1,1,0,0,9,1,4,1,1,0,2,10,62,62,12.83919012044701,77.72053532793903,0
Karnataka,Srirampura,2021,4,1,2,0,0,1,3,3,4,2,0,5,5,1,3,0,4,3,2,0,1,1,1,5,1,2,0,4,19,77,77,12.996621203329285,77.71028032605963,0
